종목코드,종목명,지배비율,순차입금,매출액_2023,매출액_2024,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2023,영업이익_2024,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,매출액_성장률_2025,매출액_성장률_2026,매출액_성장률_2027,매출액_성장률_2028,매출액_최대성장률,영업이익_성장률_2025,영업이익_성장률_2026,영업이익_성장률_2027,영업이익_성장률_2028,영업이익_최대성장률,데이터_가용성,가용_연도수,PER,PBR,ROE,부채비율,평균거래량_20d,최근거래일_거래량,OBV_trend,RSI,저항선,지지선,MA_align,MACD_signal,외인_5d,외인_20d,기관_5d,기관_20d,시장,현재가,시가총액,Recent_Volume,거래량배수,업종,컨센_보강,컨센_보강일
307950,현대오토에버,0.9755,-4619.81,30650.15,37136.17,42520.67,48316.33,54661.87,63361.62,1814.14,2244.34,2553.02,2836.4,3518.87,4420.0,14.5,13.63,13.13,15.92,15.92,13.75,11.1,24.06,25.61,25.61,4년치 존재,4,,,10.52,83.21,64194.0,125630.0,up,46.4,531000.0,315500.0,down,bear,22564.0,61786.0,-9867.0,-157201.0,KOSPI,386000,105857,125630,2.0,IT서비스,False,
035420,NAVER,0.9976,-37918.97,96706.44,107377.19,120350.07,137960.57,157617.96,183470.1,14888.2,19792.63,22081.38,21960.13,25760.52,30497.0,12.08,14.63,14.25,16.4,16.4,11.56,-0.55,17.31,18.39,18.39,4년치 존재,4,,,7.23,43.91,642803.0,494786.0,down,42.4,229000.0,183200.0,mixed,bear,-304713.0,-108593.0,-593224.0,-1382644.0,KOSPI,201000,305710,494786,0.8,양방향미디어와서비스,False,
161390,한국타이어앤테크놀로지,0.9549,35329.27,89396.21,94119.48,212022.99,225571.76,237660.47,247939.8,13279.45,17622.6,18410.76,21857.41,24492.24,26218.6,125.27,6.39,5.36,4.33,125.27,4.47,18.72,12.05,7.05,18.72,4년치 존재,4,,,10.02,84.72,283071.0,269159.0,down,33.3,76700.0,57900.0,down,bear,-98726.0,-94974.0,-57419.0,-456546.0,KOSPI,57900,71724,269159,1.0,자동차부품,False,
021240,코웨이,1.0,25247.31,39665.2,43101.42,49635.66,56966.5,64071.25,71289.5,7312.55,7953.74,8786.52,10133.0,11836.0,12775.5,15.16,14.77,12.47,11.27,15.16,10.47,15.32,16.81,7.94,16.81,4년치 존재,4,,,19.31,103.56,200680.0,126495.0,down,50.8,108400.0,85000.0,up,bull,-95509.0,-370817.0,122063.0,277844.0,KOSPI,99500,70414,126495,0.6,가정용기기와용품,False,
000100,유한양행,1.0,-959.87,18589.84,20677.91,21866.38,23471.94,25614.69,28602.69,570.32,548.8,1043.74,1289.25,2028.44,3026.56,5.75,7.34,9.13,11.67,11.67,90.19,23.52,57.33,49.21,90.19,4년치 존재,4,,,10.45,34.77,239252.0,184474.0,down,37.3,86700.0,66700.0,mixed,bear,-214598.0,-241596.0,21418.0,34349.0,KOSPI,74800,55065,184474,0.8,제약,False,
042660,한화오션,0.9999,47157.9,74083.12,107760.05,127835.12,158337.05,153197.9,164731.95,-1964.98,2378.76,11675.9,22486.14,24957.05,28407.4,18.63,23.86,-3.25,7.53,23.86,390.84,92.59,10.99,13.83,390.84,4년치 존재,4,,,32.55,167.61,631790.0,451411.0,down,42.2,116100.0,74600.0,down,bear,-382676.0,-234480.0,-53726.0,-377383.0,KOSPI,82000,251259,451411,0.7,조선,False,
039490,키움증권,1.0,,95448.0,112803.07,171217.04,369379.0,300835.67,307065.67,5646.59,10982.4,14882.4,22785.17,18805.94,19670.82,51.78,115.74,-18.56,2.07,115.74,35.51,53.1,-17.46,4.6,53.1,4년치 존재,4,,,25.41,1329.15,63303.0,74699.0,down,39.1,356500.0,256500.0,down,bear_cross,5702.0,175822.0,-18357.0,-177644.0,KOSPI,262000,68718,74699,1.2,증권,False,
079550,LIG디펜스앤에어로스페이스,1.0,16723.11,23085.71,32763.4,43069.36,51200.47,60827.0,71211.07,1863.78,2233.89,3194.42,4489.87,6256.47,8348.67,31.46,18.88,18.8,17.07,31.46,43.0,40.55,39.35,33.44,43.0,4년치 존재,4,,,19.48,434.05,89241.0,63701.0,up,50.2,837000.0,620000.0,mixed,bull,-6451.0,10400.0,52701.0,-12196.0,KOSPI,708000,155760,63701,0.7,우주항공과국방,False,
005940,NH투자증권,0.9664,,103712.19,100341.54,136989.24,338079.33,290477.33,297504.0,7257.57,9010.69,14205.8,23130.94,20109.13,20493.21,36.52,146.79,-14.08,2.42,146.79,57.65,62.83,-13.06,1.91,62.83,4년치 존재,4,,,16.12,955.37,433915.0,583599.0,down,46.3,33100.0,25550.0,down,bull,-633516.0,-288410.0,589455.0,61440.0,KOSPI,26300,97101,583599,1.3,증권,False,
128940,한미약품,0.9156,90.87,14908.87,14955.02,15475.31,17596.72,17945.44,19011.12,2206.91,2161.86,2577.99,3664.94,3151.89,3115.76,3.48,13.71,1.98,5.94,13.71,19.25,42.16,-14.0,-1.15,42.16,4년치 존재,4,,,17.14,46.86,151913.0,57667.0,up,58.9,540000.0,311500.0,up,bear,-92510.0,-125930.0,161039.0,240448.0,KOSPI,504000,64567,57667,0.4,제약,False,
006800,미래에셋증권,0.9673,,203566.32,222423.27,292830.28,582144.67,493576.0,520335.67,5210.37,11880.76,19151.04,47488.73,25854.6,27610.4,31.65,98.8,-15.21,5.42,98.8,61.19,147.97,-45.56,6.79,147.97,4년치 존재,4,,,26.88,1103.73,1055957.0,1937846.0,down,43.2,44750.0,30200.0,down,bear,78132.0,2179124.0,-159021.0,-2217039.0,KOSPI,32850,178382,1937846,1.8,증권,False,
009830,한화솔루션,0.9841,128985.87,130785.36,123940.24,133330.55,183054.58,196539.75,204337.42,5792.37,-3002.38,-3647.59,8898.0,12985.25,14592.83,7.58,37.29,7.37,3.97,37.29,-21.49,343.94,45.93,12.38,343.94,4년치 존재,4,,,-1.82,183.71,1715427.0,1009032.0,down,35.7,36550.0,22850.0,down,bear,-395058.0,909891.0,-598187.0,-3377920.0,KOSPI,27600,62070,1009032,0.6,에너지장비및서비스,False,
009150,삼성전기,0.9623,-2270.93,88924.12,102941.03,113144.59,143386.35,183334.95,235053.06,6605.44,7350.06,9133.31,19535.35,37499.6,59438.33,9.91,26.73,27.86,28.21,28.21,24.26,113.89,91.96,58.5,113.89,4년치 존재,4,,,10.6,57.34,601998.0,908255.0,up,58.0,2205000.0,879000.0,mixed,bull,191910.0,308386.0,347868.0,328682.0,KOSPI,1489000,1112189,908255,1.5,전자장비와기기,False,
000500,가온전선,1.0,4290.98,14986.07,17271.04,25456.98,32528.5,38910.0,45020.0,437.2,450.12,791.92,1381.5,2870.0,4140.0,47.4,27.78,19.62,15.7,47.4,75.94,74.45,107.75,44.25,107.75,4년치 존재,4,,,13.13,213.29,371858.0,423015.0,up,75.2,326000.0,107600.0,up,bull,325474.0,354756.0,38669.0,370854.0,KOSPI,324000,96479,423015,1.1,전기장비,False,
005830,DB손해보험,0.7872,,197613.31,218349.91,230479.16,,,,22349.98,24249.26,23839.5,19580.0,22420.0,23430.0,5.55,,,,5.55,-1.69,-17.87,14.5,4.5,14.5,4년치 존재,4,,,15.91,,240902.0,141995.0,down,50.7,203000.0,133900.0,mixed,bear,-54427.0,-671611.0,30305.0,621119.0,KOSPI,185100,121241,141995,0.6,손해보험,True,2026-08-21
0126Z0,삼성에피스홀딩스,1.0,2467.96,,,2516.9,18577.33,20855.0,22952.67,,,-636.41,2468.0,3099.67,2558.33,,638.1,12.26,10.06,638.1,,487.8,25.59,-17.46,487.8,4년치 존재,4,,,,30.64,75493.0,31658.0,down,39.2,468500.0,329500.0,down,bear,-29070.0,-241415.0,4075.0,-11466.0,KOSPI,333000,82861,31658,0.4,제약,False,
005387,현대차2우B,0.9124,1025242.74,1626635.79,1752311.53,1862544.72,1935858.8,2020377.68,2122667.9,151269.01,142395.92,114678.51,113600.16,130562.96,140951.33,6.29,3.94,4.37,5.06,6.29,-19.47,-0.94,14.93,7.96,14.93,4년치 존재,4,,,7.0,191.33,116987.0,96953.0,down,38.4,223500.0,172200.0,down,bear,-43169.0,-411471.0,10566.0,-65544.0,KOSPI,176600,60498,96953,0.8,자동차,False,
012330,현대모비스,0.9968,-89091.2,592543.61,572369.95,611181.27,649160.32,692228.64,728940.86,22952.84,30734.56,33574.56,37772.96,42321.56,46083.59,6.78,6.21,6.63,5.3,6.78,9.24,12.5,12.04,8.89,12.5,4년치 존재,4,,,7.39,45.99,328197.0,268939.0,down,25.9,547000.0,373500.0,down,bear,-107639.0,205753.0,-66576.0,-1176943.0,KOSPI,373500,335480,268939,0.8,자동차부품,False,
443060,HD현대마린솔루션,1.0,-5145.06,14304.63,17454.59,19827.01,23717.0,26284.67,30085.56,2014.72,2717.3,3501.41,4141.89,5245.0,6557.67,13.59,19.62,10.83,14.46,19.62,28.86,18.29,26.63,25.03,28.86,4년치 존재,4,,,41.27,55.98,117987.0,65220.0,up,62.4,247000.0,180700.0,up,bull,3657.0,-46990.0,6220.0,144555.0,KOSPI,242500,108721,65220,0.6,조선,False,
373220,LG에너지솔루션,0.7573,250840.51,337454.7,256195.85,236717.59,322905.17,416241.61,494950.88,21632.34,5753.87,13461.2,8494.33,39952.06,61044.76,-7.6,36.41,28.91,18.91,36.41,133.95,-36.9,370.34,52.8,370.34,4년치 존재,4,,,-8.02,157.13,313525.0,259262.0,down,47.2,400500.0,300500.0,mixed,bear,-64537.0,-63192.0,-27398.0,447221.0,KOSPI,352000,823680,259262,0.8,전기제품,False,
241560,두산밥캣,1.0,-3060.2,97589.07,85512.07,87918.88,94797.0,99540.33,102948.33,13899.0,8714.02,6861.32,8558.33,9375.33,10349.83,2.81,7.82,5.0,3.42,7.82,-21.26,24.73,9.55,10.39,24.73,4년치 존재,4,,,6.85,72.88,147851.0,149775.0,down,39.2,69300.0,57600.0,down,bear,-217452.0,-67316.0,27937.0,-17683.0,KOSPI,58300,55884,149775,1.0,기계,False,
002380,KCC,1.0,42230.96,62884.43,66587.62,64838.19,68819.6,71938.0,74602.2,3125.3,4711.18,4276.15,4534.0,5024.6,5373.2,-2.63,6.14,4.53,3.7,6.14,-9.23,6.03,10.82,6.94,10.82,4년치 존재,4,,,40.44,91.73,25520.0,23993.0,down,48.9,503000.0,352500.0,mixed,bear,-317.0,39851.0,-7943.0,-23086.0,KOSPI,467500,40172,23993,0.9,건축자재,False,
267260,HD현대일렉트릭,1.0,-8268.76,27027.99,33223.49,40794.98,46914.13,55469.0,64687.29,3152.18,6689.71,9953.13,12327.13,15511.4,18902.79,22.79,15.0,18.24,16.62,22.79,48.78,23.85,25.83,21.86,48.78,4년치 존재,4,,,43.7,143.18,119436.0,78931.0,down,44.5,1012000.0,583000.0,down,bear,-47134.0,-47674.0,38686.0,-1764.0,KOSPI,715000,257737,78931,0.7,전기장비,False,
029780,삼성카드,1.0,,40042.23,43832.09,43828.54,46825.0,47337.5,49162.5,8100.07,8854.21,8536.95,7992.5,8320.0,8603.33,-0.01,6.84,1.09,3.86,6.84,-3.58,-6.38,4.1,3.41,4.1,4년치 존재,4,,,7.12,,116809.0,154767.0,down,28.1,51700.0,42850.0,down,bear,-194280.0,-332731.0,6425.0,-23215.0,KOSPI,42850,49646,154767,1.3,카드,False,
042700,한미반도체,1.0,-862.95,1590.09,5589.17,5766.85,8196.0,11239.0,13148.0,345.71,2553.92,2513.9,3822.0,5617.0,6843.0,3.18,42.12,37.13,16.99,42.12,-1.57,52.03,46.96,21.83,52.03,4년치 존재,4,,,33.24,18.03,641300.0,539012.0,up,57.4,269500.0,167600.0,up,bull,129246.0,-678214.0,58767.0,1404627.0,KOSPI,240500,229226,539012,0.8,반도체와반도체장비,False,
010130,고려아연,0.9981,60740.67,97045.21,120529.18,165878.51,239348.29,238733.43,247067.33,6599.35,7234.72,12319.27,22605.0,19968.86,21588.83,37.63,44.29,-0.26,3.49,44.29,70.28,83.49,-11.66,8.11,83.49,4년치 존재,4,,,10.49,95.98,19607.0,19155.0,down,39.4,1427000.0,923000.0,mixed,bear,-8231.0,-9285.0,-9575.0,-61223.0,KOSPI,1116000,232942,19155,1.0,비철금속,False,
088350,한화생명,0.7668,,227823.99,245851.7,274363.51,,,,10570.44,10969.65,11472.5,17329.5,17680.0,18712.0,11.6,,,,11.6,4.58,51.05,2.02,5.84,51.05,4년치 존재,4,,,8.78,,5088526.0,4271060.0,up,49.2,6110.0,4070.0,mixed,bear,-450147.0,-1457152.0,-32336.0,4410167.0,KOSPI,5610,48725,4271060,0.8,생명보험,False,
036570,NC,0.971,-14930.01,17798.33,15781.23,15069.25,27930.61,31966.17,33573.07,1372.84,-1092.15,160.78,5209.83,5889.17,6029.21,-4.51,85.35,14.45,5.03,85.35,114.72,3140.35,13.04,2.38,3140.35,4년치 존재,4,,,18.68,30.23,78186.0,131544.0,down,55.2,265000.0,201500.0,down,bull_cross,-12876.0,153173.0,98175.0,-209616.0,KOSPI,223500,48151,131544,1.7,게임엔터테인먼트,False,
035720,카카오,0.8917,-90183.57,75570.02,78640.33,80991.48,83389.35,89665.1,97276.59,4608.58,4952.78,7320.37,10362.75,11826.7,13513.29,2.99,2.96,7.53,8.49,8.49,47.8,41.56,14.13,14.26,47.8,4년치 존재,4,,,3.1,83.59,1487667.0,1587572.0,down,42.1,40700.0,33400.0,down,bear,-776646.0,-784136.0,206371.0,-531156.0,KOSPI,34250,151727,1587572,1.1,양방향미디어와서비스,False,
051910,LG화학,0.7851,307180.26,552497.85,486997.54,459321.67,560191.17,633172.08,696066.33,25291.96,8749.27,11809.0,12712.75,38502.17,53851.08,-5.68,21.96,13.03,9.93,21.96,34.97,7.65,202.86,39.87,202.86,4년치 존재,4,,,-4.52,129.6,197009.0,191258.0,down,40.9,308000.0,232500.0,mixed,bear,-123084.0,-512363.0,50326.0,467187.0,KOSPI,256000,180716,191258,1.0,화학,False,
138930,BNK금융지주,0.9741,,96642.36,100313.7,101525.1,,,,8011.74,8759.2,9026.81,10035.14,11143.71,11736.92,1.21,,,,1.21,3.06,11.17,11.05,5.32,11.17,4년치 존재,4,,,6.98,,1056111.0,522631.0,up,49.3,18780.0,14300.0,mixed,bull,-803558.0,-3317239.0,188359.0,3579848.0,KOSPI,15600,47867,522631,0.5,은행,False,
062040,산일전기,1.0,-2155.58,,3339.97,5019.46,6851.7,8807.3,11180.22,,1092.32,1786.34,2554.2,3384.4,4380.78,50.28,36.5,28.54,26.94,50.28,63.54,42.99,32.5,29.44,63.54,4년치 존재,4,,,31.06,14.24,317102.0,239074.0,down,57.8,261500.0,120800.0,up,bull,138443.0,-215919.0,59750.0,173713.0,KOSPI,206500,63277,239074,0.8,전기장비,False,
272210,한화시스템,1.0,17248.57,24524.95,28036.86,36641.51,45524.67,51728.67,59519.93,1225.75,2193.45,1198.99,2501.67,4527.8,5763.87,30.69,24.24,13.63,15.06,30.69,-45.34,108.65,80.99,27.3,108.65,4년치 존재,4,,,4.28,159.15,501022.0,440247.0,up,56.6,80900.0,54200.0,up,bull,-506324.0,-543810.0,626846.0,464856.0,KOSPI,77600,146601,440247,0.9,우주항공과국방,False,
003230,삼양식품,0.9998,424.07,11929.15,17280.15,23517.85,31414.07,37694.36,42824.4,1475.14,3445.69,5241.88,7337.86,8947.86,10510.2,36.1,33.58,19.99,13.61,36.1,52.13,39.99,21.94,17.46,52.13,4년치 존재,4,,,38.77,77.53,52848.0,55222.0,up,42.1,1547000.0,1053000.0,mixed,bear,-7939.0,35068.0,-1925.0,-69823.0,KOSPI,1254000,94464,55222,1.0,식품,False,
003670,포스코퓨처엠,0.8858,35152.63,47598.71,36999.44,29386.98,32611.63,42429.75,55076.4,358.82,7.21,328.27,989.56,1816.13,2826.53,-20.57,10.97,30.11,29.81,30.11,4452.98,201.45,83.53,55.63,4452.98,4년치 존재,4,,,1.26,103.76,332527.0,365081.0,down,54.7,200500.0,122100.0,mixed,bear,-208389.0,-366780.0,94410.0,601406.0,KOSPI,186100,165529,365081,1.1,화학,False,
267250,HD현대,0.3858,7714.96,613313.03,677656.26,712594.38,846178.0,896322.8,959406.0,20315.64,29831.63,60996.36,132852.6,122660.6,132859.2,5.16,18.75,5.93,7.04,18.75,104.47,117.8,-7.67,8.31,117.8,4년치 존재,4,,,25.2,160.15,158242.0,142945.0,down,40.3,255000.0,187700.0,mixed,bear,-133731.0,-183032.0,-39518.0,141185.0,KOSPI,208500,164701,142945,0.9,조선,False,
007660,이수페타시스,1.0,408.18,6753.33,8368.67,10880.25,16259.13,22826.5,26896.88,621.69,1018.79,2047.25,3494.63,5281.0,6436.25,30.01,49.44,40.39,17.83,49.44,100.95,70.7,51.12,21.88,100.95,4년치 존재,4,,,26.37,70.59,635555.0,1026184.0,down,58.6,132900.0,59200.0,mixed,bear,-409821.0,-473942.0,-94296.0,465478.0,KOSPI,113500,83319,1026184,1.6,반도체와반도체장비,False,
018880,한온시스템,0.9894,28264.69,95216.28,99987.23,108837.28,113387.2,117890.45,123224.72,2835.85,955.37,2703.72,4269.5,4976.7,5558.33,8.85,4.18,3.97,4.52,8.85,183.0,57.91,16.56,11.69,183.0,4년치 존재,4,,,-0.15,157.17,2449131.0,2948199.0,down,41.9,3875.0,3160.0,down,bear,-2801490.0,-6731724.0,807487.0,3095567.0,KOSPI,3335,34225,2948199,1.2,자동차부품,False,
004170,신세계,0.8339,39443.1,63570.89,65704.13,69294.99,73049.33,76082.67,79439.89,6397.81,4770.24,4799.62,7906.0,8700.22,9352.44,5.47,5.42,4.15,4.41,5.47,0.62,64.72,10.05,7.5,64.72,4년치 존재,4,,,3.45,121.19,87275.0,50589.0,down,35.4,776000.0,357000.0,down,bull,56873.0,80374.0,-80738.0,-180725.0,KOSPI,357500,33767,50589,0.6,백화점과일반상점,False,
175330,JB금융지주,0.977,,41938.1,46237.66,46305.45,,,,7999.78,9060.79,9523.14,10267.54,10949.46,11569.0,0.15,,,,0.15,5.1,7.82,6.64,5.66,7.82,4년치 존재,4,,,12.37,,497365.0,427825.0,up,52.1,32950.0,24500.0,up,bear,-255072.0,-1862384.0,347038.0,2598160.0,KOSPI,30650,57169,427825,0.9,은행,False,
036460,한국가스공사,0.9964,330240.39,445559.95,383887.4,357273.36,371722.9,387206.1,379038.67,15534.19,30033.63,21011.51,25379.5,24033.5,24626.0,-6.93,4.04,4.17,-2.11,4.17,-30.04,20.79,-5.3,2.47,20.79,4년치 존재,4,,,4.99,345.26,169634.0,118544.0,up,48.1,37700.0,31700.0,mixed,bear,-2287.0,575705.0,17120.0,-143060.0,KOSPI,35850,33094,118544,0.7,가스유틸리티,False,
000990,DB하이텍,0.9967,-9156.2,11542.24,11311.68,13972.33,16400.0,18585.0,20130.0,2654.37,1908.39,2772.95,4165.0,5525.0,7010.0,23.52,17.37,13.32,8.31,23.52,45.3,50.2,32.65,26.88,50.2,4년치 존재,4,,,15.88,29.37,647572.0,559817.0,up,67.2,144200.0,71200.0,up,bull,-508691.0,-2682438.0,145309.0,1758555.0,KOSPI,130300,56686,559817,0.9,반도체와반도체장비,False,
353200,대덕전자,0.9995,-2162.12,9096.51,8921.36,10652.95,16028.62,19953.08,23316.23,237.32,112.59,490.61,2763.38,4066.38,5050.54,19.41,50.46,24.48,16.86,50.46,335.75,463.25,47.15,24.2,463.25,4년치 존재,4,,,16.64,40.02,863780.0,2888270.0,up,56.2,154400.0,74500.0,down,bull,280860.0,1977323.0,17321.0,-2757243.0,KOSPI,111700,55199,2888270,3.3,전자장비와기기,False,
052690,한전기술,0.9889,-830.03,5450.92,5694.94,5187.68,5747.6,7434.89,9212.67,285.62,709.37,354.53,634.9,952.78,1507.44,-8.91,10.79,29.36,23.91,29.36,-50.02,79.08,50.07,58.21,79.08,4년치 존재,4,,,6.02,33.54,840749.0,2023424.0,up,57.4,152000.0,79900.0,up,bear,-169077.0,-994054.0,-222909.0,56478.0,KOSPI,137400,52514,2023424,2.4,전기유틸리티,False,
267270,HD건설기계,1.0,9841.04,38249.67,34380.62,37765.24,95282.0,105208.57,113469.14,2572.28,1904.22,1708.83,7862.43,9423.43,11463.43,9.84,152.3,10.42,7.85,152.3,-10.26,360.11,19.85,21.65,360.11,4년치 존재,4,,,12.72,91.02,219345.0,261594.0,down,52.6,143800.0,114200.0,up,bear,-65892.0,-162151.0,73642.0,420782.0,KOSPI,139100,66069,261594,1.2,기계,False,
023530,롯데쇼핑,0.9253,119784.62,145558.64,139865.78,137383.55,143041.0,147266.92,151067.38,5084.05,4731.14,5470.37,7959.38,8662.38,9363.92,-1.77,4.12,2.95,2.58,4.12,15.62,45.5,8.83,8.1,45.5,4년치 존재,4,,,1.19,124.87,176507.0,128491.0,down,46.1,185000.0,96200.0,mixed,bull,-252017.0,-777825.0,-25449.0,275408.0,KOSPI,109100,30863,128491,0.7,백화점과일반상점,False,
035250,강원랜드,1.0,-29273.88,13885.72,14268.63,14767.27,14664.5,14795.38,16027.86,2822.63,2857.9,2353.11,2130.0,2075.75,2706.29,3.49,-0.7,0.89,8.33,8.33,-17.66,-9.48,-2.55,30.38,30.38,4년치 존재,4,,,8.59,18.13,237525.0,182116.0,down,42.3,15080.0,14110.0,mixed,bear,-518379.0,-566051.0,187520.0,390035.0,KOSPI,14400,30807,182116,0.8,"호텔,레스토랑,레저",False,
103590,일진전기,1.0,-439.49,12467.32,15772.47,20445.52,23474.75,25219.25,26765.0,607.57,797.42,1512.27,2524.75,2765.25,3117.5,29.63,14.82,7.43,6.13,29.63,89.65,66.95,9.53,12.74,89.65,4년치 존재,4,,,23.7,161.09,301411.0,735406.0,up,61.9,83400.0,45650.0,up,bull,-101023.0,-448561.0,275557.0,544235.0,KOSPI,77400,36908,735406,2.4,전기장비,False,
011780,금호석유화학,0.9999,-853.11,63225.28,71550.04,69151.45,79847.92,78156.42,77693.5,3589.62,2728.04,2718.29,5466.83,4436.17,4720.33,-3.35,15.47,-2.12,-0.59,15.47,-0.36,101.11,-18.85,6.41,101.11,4년치 존재,4,,,7.85,34.4,93136.0,73716.0,down,40.7,133100.0,110000.0,mixed,bear,-7356.0,29996.0,-53136.0,-28234.0,KOSPI,117500,29560,73716,0.8,화학,False,
010060,OCI홀딩스,0.8039,9586.85,26496.92,35773.83,33800.6,41113.0,45935.43,50756.29,5312.17,1015.28,-576.27,3467.86,5565.43,6588.86,-5.52,21.63,11.73,10.49,21.63,-156.76,701.78,60.49,18.39,701.78,4년치 존재,4,,,0.95,71.37,235890.0,307520.0,down,31.3,290000.0,170100.0,mixed,bear,-115908.0,210188.0,-149330.0,-753467.0,KOSPI,188200,35137,307520,1.3,화학,False,
326030,SK바이오팜,1.0,-3330.46,3548.92,5475.96,7067.41,9783.44,11815.75,13789.27,-375.22,963.4,2039.38,3506.63,4671.69,6034.07,29.06,38.43,20.77,16.7,38.43,111.69,71.95,33.22,29.16,111.69,4년치 존재,4,,,49.59,38.86,146653.0,95942.0,down,35.1,91600.0,74600.0,mixed,bear,-132233.0,-390306.0,12097.0,36797.0,KOSPI,76700,60066,95942,0.7,제약,False,
031210,서울보증보험,0.9999,,26102.39,27513.3,27587.2,,,,5241.0,2796.63,3757.02,,,,0.27,,,,0.27,34.34,,,,34.34,1년치 존재,1,,,6.02,,49344.0,37995.0,down,37.4,44900.0,40600.0,mixed,bear,-68309.0,-43035.0,-58998.0,-81129.0,KOSPI,41350,28871,37995,0.8,손해보험,False,
271560,오리온,0.9837,-12166.55,29123.58,31043.39,33324.43,37739.64,40229.14,42254.5,4923.91,5435.88,5582.58,6397.07,6990.86,7436.8,7.35,13.25,6.6,5.03,13.25,2.7,14.59,9.28,6.38,14.59,4년치 존재,4,,,11.09,18.94,110450.0,99266.0,down,29.7,140300.0,110700.0,down,bear,-95270.0,10127.0,22226.0,-154493.0,KOSPI,110700,43758,99266,0.9,식품,False,
139130,iM금융지주,0.9753,,82640.53,80504.91,80409.68,,,,5342.55,2634.33,5832.41,6314.46,6889.31,7286.08,-0.12,,,,-0.12,121.4,8.27,9.1,5.76,121.4,4년치 존재,4,,,6.91,,388714.0,208263.0,up,49.0,19050.0,15720.0,mixed,bear,-279469.0,-485206.0,237150.0,1003421.0,KOSPI,18060,28600,208263,0.5,은행,False,
071050,한국금융지주,0.9933,,208933.71,183392.67,194661.43,419870.0,417760.0,419820.0,8204.05,11997.24,23453.29,40083.69,32203.69,33383.2,6.14,115.69,-0.5,0.49,115.69,95.49,70.91,-19.66,3.66,95.49,4년치 존재,4,,,24.44,,157107.0,203353.0,down,42.3,249500.0,181700.0,down,bull,13903.0,586850.0,-29124.0,-516712.0,KOSPI,185800,103539,203353,1.3,증권,False,
082740,한화엔진,1.0,-1676.54,,12022.05,13710.57,15585.57,21559.14,24853.86,,715.32,1300.66,2258.57,3761.14,4734.71,14.05,13.68,38.33,15.28,38.33,81.83,73.65,66.53,25.88,81.83,4년치 존재,4,,,36.6,234.09,749298.0,669643.0,down,52.7,55000.0,38000.0,up,bull,-518684.0,-1378940.0,438779.0,1586547.0,KOSPI,49400,41223,669643,0.9,조선,False,
003690,코리안리,1.0,,69633.04,69578.51,67044.02,,,,3636.73,4054.33,4709.39,,,,-3.64,,,,-3.64,16.16,,,,16.16,1년치 존재,1,,,12.44,,227794.0,192376.0,up,49.5,15470.0,12650.0,up,bear,-118859.0,-473157.0,57871.0,423630.0,KOSPI,14670,25925,192376,0.8,손해보험,False,
026960,동서,0.9892,-7694.47,4896.96,4888.6,5328.79,,,,437.52,444.77,453.37,,,,9.0,,,,9.0,1.93,,,,1.93,1년치 존재,1,,,8.5,4.05,51932.0,31570.0,down,45.9,26600.0,23600.0,mixed,bear,-12751.0,12492.0,199.0,12853.0,KOSPI,25400,25324,31570,0.6,식품,False,
028670,팬오션,1.0,41405.81,43609.82,51612.18,54328.88,69046.93,69931.5,71714.64,3858.54,4711.8,4919.48,6772.07,6826.57,6990.07,5.26,27.09,1.28,2.55,27.09,4.41,37.66,0.8,2.4,37.66,4년치 존재,4,,,5.82,103.08,3213857.0,1108933.0,down,49.1,6380.0,4735.0,mixed,bear,-297911.0,-3664880.0,554546.0,1632026.0,KOSPI,5780,30898,1108933,0.3,해운사,False,
001440,대한전선,0.9707,5639.37,28439.8,32912.99,36360.18,43980.0,46800.29,52789.57,798.24,1151.7,1286.13,2290.14,2566.14,3257.14,10.47,20.96,6.41,12.8,20.96,11.67,78.06,12.05,26.93,78.06,4년치 존재,4,,,-0.92,109.58,2337496.0,9221371.0,up,59.6,36800.0,20800.0,up,bull,-180190.0,-902466.0,-203520.0,-534342.0,KOSPI,31900,62522,9221371,3.9,전기장비,False,
022100,포스코DX,0.9898,-2469.25,14858.76,14732.91,10751.75,9993.0,11930.0,14487.0,1105.64,1089.92,603.89,404.0,735.0,1161.0,-27.02,-7.06,19.38,21.43,21.43,-44.59,-33.1,81.93,57.96,81.93,4년치 존재,4,,,5.74,45.1,1461099.0,215540.0,down,41.6,22700.0,17250.0,mixed,bear,-222923.0,-888159.0,59029.0,9935257.0,KOSPI,20250,30787,215540,0.1,IT서비스,False,
004990,롯데지주,0.5568,76316.01,151597.76,157569.76,155396.27,158221.5,163395.0,169960.0,4936.89,3404.69,2394.39,3503.0,4694.0,5355.0,-1.38,1.82,3.27,4.02,4.02,-29.67,46.3,34.0,14.08,46.3,4년치 존재,4,,,-6.49,139.05,137025.0,81339.0,down,51.2,25200.0,21650.0,up,bear,-148478.0,-217959.0,145197.0,394978.0,KOSPI,24450,24368,81339,0.6,복합기업,False,
